chrName,markPos,markName
20,3995986.0,cg04485867
20,62577863.0,cg04486506
20,36148642.0,cg04489586
20,62564156.0,cg04502517
20,45946429.0,cg04504205
20,3651823.0,cg04505348
20,61162216.0,cg04506202
20,44992831.0,cg04506546
20,34239394.0,cg04508476
20,4576647.0,cg04514206
20,60981909.0,cg04517374
20,61436671.0,cg04520420
20,13971064.0,cg04521027
20,34287082.0,cg04521409
20,646942.0,cg04522915
20,49621299.0,cg04524933
20,5107457.0,cg04527057
20,30697510.0,cg04529582
20,61897955.0,cg04529713
20,60776027.0,cg04530852
20,57553022.0,cg04533549
20,44650068.0,cg04539957
20,41819125.0,cg04541293
20,50808759.0,cg04542415
20,21689105.0,cg04543233
20,30435686.0,cg04543319
20,21589093.0,cg04543516
20,43836061.0,cg04545516
20,2451026.0,cg04548376
20,16554232.0,cg04553446
20,61919802.0,cg04555287
20,30540304.0,cg04555665
20,35402175.0,cg04555735
20,57290750.0,cg04558158
20,37056075.0,cg04560741
20,5107446.0,cg04562739
20,44144711.0,cg04575427
20,17208740.0,cg04584301
20,61715878.0,cg04584700
20,57766071.0,cg04588514
20,2781685.0,cg04588840
20,36767986.0,cg04588969
20,3209092.0,cg04592353
20,1285816.0,cg04592969
20,55963005.0,cg04596539
20,18478185.0,cg04599643
20,62184207.0,cg04602939
20,62092443.0,cg04605816
20,33815214.0,cg04606053
20,55205571.0,cg04606210
20,62375208.0,cg04607323
20,37230389.0,cg04608177
20,2781438.0,cg04611203
20,1373260.0,cg04613791
20,33447351.0,cg04616145
20,25130794.0,cg04617001
20,4667362.0,cg04618068
20,13976093.0,cg04624110
20,62168809.0,cg04626878
20,56247426.0,cg04628369
20,30791409.0,cg04629133
20,62406879.0,cg04630273
20,62886664.0,cg04630848
20,3065559.0,cg04632887
20,60904163.0,cg04632997
20,4702381.0,cg04636876
20,58827637.0,cg04638374
20,44880515.0,cg04640913
20,273846.0,cg04641400
20,62048869.0,cg04649215
20,60736064.0,cg04649420
20,897024.0,cg04650271
20,32399093.0,cg04653776
20,44645014.0,cg04656101
20,58505303.0,cg04656327
20,5626258.0,cg04656451
20,62716443.0,cg04660147
20,1306048.0,cg04669830
20,23331182.0,cg04670359
20,34680141.0,cg04670377
20,45313390.0,cg04672750
20,43374358.0,cg04675475
20,57426743.0,cg04677683
20,16554259.0,cg04678219
20,11898478.0,cg04682802
20,62082611.0,cg04685632
20,62496444.0,cg04689654
20,48333686.0,cg04690674
20,3189896.0,cg04692942
20,48522966.0,cg04694744
20,43977531.0,cg04696274
20,62026263.0,cg04703912
20,61719054.0,cg04714232
20,13976126.0,cg04716990
20,30640512.0,cg04718428
20,3992787.0,cg04721719
20,57599407.0,cg04722382
20,10415868.0,cg04724434
20,39657957.0,cg04726661
20,2516256.0,cg04728919
20,32308480.0,cg04730850
20,3051954.0,cg04731988
20,18568568.0,cg04737319
20,56324226.0,cg04741284
20,8000564.0,cg04741821
20,37850248.0,cg04742334
20,54576415.0,cg04742384
20,61051915.0,cg04742780
20,48552844.0,cg04747993
20,19915857.0,cg04750536
20,60791717.0,cg04752263
20,31172130.0,cg04753107
20,61912631.0,cg04753561
20,62284615.0,cg04757428
20,35273933.0,cg04759756
20,44691505.0,cg04762412
20,55502381.0,cg04763273
20,61822507.0,cg04772457
20,32316843.0,cg04772817
20,22401407.0,cg04772948
20,55201655.0,cg04773827
20,62670729.0,cg04774229
20,21684138.0,cg04774711
20,57463355.0,cg04779428
20,62338788.0,cg04779788
20,57412945.0,cg04780380
20,2820954.0,cg04787211
20,34286964.0,cg04787786
20,61427686.0,cg04788221
20,2645002.0,cg04788806
20,21001266.0,cg04792330
20,30865183.0,cg04802826
20,30102855.0,cg04803921
20,44452801.0,cg04807470
20,42543442.0,cg04808059
20,16728895.0,cg04809990
20,36149271.0,cg04810287
20,21686080.0,cg04811512
20,61200716.0,cg04815707
20,36147042.0,cg04820254
20,62887534.0,cg04820387
20,35134740.0,cg04822022
20,57556776.0,cg04823921
20,58515566.0,cg04825263
20,61392703.0,cg04834228
20,33735169.0,cg04834666
20,43594950.0,cg04834749
20,48097523.0,cg04836214
20,33734406.0,cg04838987
20,30160903.0,cg04839274
20,55964528.0,cg04839664
20,16710618.0,cg04843900
20,61696220.0,cg04845185
20,36155979.0,cg04847172
20,276052.0,cg04849201
20,2731560.0,cg04854343
20,18038604.0,cg04865264
20,25065207.0,cg04865491
20,52688256.0,cg04867491
20,4202151.0,cg04872612
20,48732979.0,cg04879343
20,21685834.0,cg04881131
20,61718941.0,cg04883260
20,32436391.0,cg04893833
20,46410405.0,cg04898124
20,3149259.0,cg04905079
20,24973309.0,cg04910403
20,57583286.0,cg04917472
20,13202476.0,cg04920227
20,23861239.0,cg04922320
20,50138879.0,cg04923604
20,61809348.0,cg04927004
20,60717545.0,cg04928513
20,62078522.0,cg04931539
20,30431758.0,cg04935436
20,36662003.0,cg04936382
20,44420291.0,cg04940435
20,50705008.0,cg04942547
20,62562232.0,cg04942564
20,61671429.0,cg04943797
20,43118723.0,cg04945608
20,62693657.0,cg04956806
20,35421865.0,cg04958658
20,49621469.0,cg04958882
20,37303484.0,cg04961101
20,39969604.0,cg04964333
20,39803203.0,cg04964562
20,43374276.0,cg04966972
20,525291.0,cg04967687
20,3232711.0,cg04969203
20,60906201.0,cg04969764
20,61718950.0,cg04970637
20,749148.0,cg04972979
20,25177027.0,cg04974899
20,44650142.0,cg04980291
20,61298156.0,cg04981010
20,37057418.0,cg04981166
20,23549522.0,cg04982166
20,42142673.0,cg04984575
20,18568437.0,cg04985652
20,32308529.0,cg04988273
20,47895899.0,cg04990372
20,61160996.0,cg04990378
20,44941360.0,cg04994084
20,61640357.0,cg04995536
20,36030049.0,cg04998696
20,62029358.0,cg04999999
20,1099554.0,cg05001453
20,54978854.0,cg05002314
20,23969429.0,cg05002642
20,32231392.0,cg05002800
20,62185074.0,cg05004940
20,25604805.0,cg05005113
20,1310884.0,cg05007126
20,58520201.0,cg05009111
20,61558000.0,cg05012767
20,55204633.0,cg05013064
20,23346586.0,cg05017821
20,23014087.0,cg05018034
20,1246934.0,cg05020775
20,32078768.0,cg05021312
20,32699882.0,cg05026540
20,3662948.0,cg05035456
20,42817602.0,cg05037622
20,55926193.0,cg05045383
20,1448577.0,cg05054149
20,33265543.0,cg05054831
20,62006836.0,cg05057932
20,61703362.0,cg05059291
20,34020953.0,cg05060427
20,360745.0,cg05067973
20,2844659.0,cg05071493
20,44030646.0,cg05072995
20,645199.0,cg05073843
20,5283022.0,cg05075454
20,2637470.0,cg05077865
20,34252753.0,cg05078106
20,60888045.0,cg05080746
20,4804710.0,cg05081497
20,62108923.0,cg05081751
20,37055221.0,cg05082083
20,61443751.0,cg05085169
20,1183437.0,cg05090716
20,49200925.0,cg05093113
20,5080743.0,cg05097899
20,53093152.0,cg05101674
20,3220565.0,cg05110133
20,56294175.0,cg05114898
20,62562680.0,cg05116443
20,3209220.0,cg05117058
20,52790712.0,cg05120028
20,5986808.0,cg05131957
20,44141224.0,cg05133150
20,61878356.0,cg05133591
20,61288351.0,cg05134013
20,3065473.0,cg05136169
20,44523309.0,cg05136650
20,3026656.0,cg05138699
20,16556877.0,cg05138953
20,43435091.0,cg05139523
20,59965581.0,cg05140231
20,4741328.0,cg05143360
20,61314143.0,cg05146395
20,61493195.0,cg05147244
20,30407098.0,cg05152503
20,18037039.0,cg05165064
20,62037758.0,cg05165559
20,56964803.0,cg05170697
20,62327534.0,cg05172940
20,43834580.0,cg05177629
20,62661238.0,cg05178316
20,34639324.0,cg05188448
20,2538721.0,cg05193435
20,30192983.0,cg05194250
20,20033470.0,cg05195247
20,32398960.0,cg05196101
20,37005424.0,cg05197133
20,30450060.0,cg05199362
20,44486028.0,cg05202720
20,5281174.0,cg05203206
20,43730072.0,cg05203217
20,2634775.0,cg05205351
20,62705429.0,cg05207870
20,1448480.0,cg05210338
20,23063119.0,cg05212138
20,5591841.0,cg05214453
20,35064957.0,cg05217050
20,62075387.0,cg05220534
20,2451794.0,cg05220630
20,60540550.0,cg05222794
20,21378220.0,cg05227131
20,62039853.0,cg05230977
20,2777921.0,cg05232576
20,48809539.0,cg05232694
20,39945987.0,cg05237820
20,62597877.0,cg05246315
20,281440.0,cg05256204
20,50385285.0,cg05264764
20,32856898.0,cg05267394
20,56728520.0,cg05269013
20,37676535.0,cg05269040
20,62461294.0,cg05269938
20,3050335.0,cg05270535
20,23619525.0,cg05274674
20,60502248.0,cg05274680
20,62370796.0,cg05276137
20,61821700.0,cg05279353
20,49547986.0,cg05279707
20,61936520.0,cg05282437
20,1165228.0,cg05283538
20,3756106.0,cg05286425
20,822198.0,cg05287314
20,30434529.0,cg05289394
20,58515891.0,cg05294344
20,61340107.0,cg05295038
20,35808278.0,cg05296700
20,57471672.0,cg05297437
20,33999889.0,cg05298461
20,44259977.0,cg05300942
20,47988955.0,cg05303999
20,32156436.0,cg05305327
20,57427017.0,cg05309239
20,3758973.0,cg05320183
20,25370897.0,cg05320259
20,25370336.0,cg05324368
20,22558233.0,cg05325193
20,62398775.0,cg05325480
20,61885448.0,cg05326358
20,11667855.0,cg05327260
20,61303264.0,cg05327789
20,35056961.0,cg05327967
20,58295160.0,cg05329976
20,49455783.0,cg05331472
20,62383275.0,cg05331791
20,34133783.0,cg05332867
20,39658073.0,cg05332869
20,983104.0,cg05336115
20,3775375.0,cg05338610
20,56962354.0,cg05343548
20,24449668.0,cg05347927
20,18774637.0,cg05348535
20,23472171.0,cg05348770
20,20029125.0,cg05348946
20,24784216.0,cg05349349
20,3451609.0,cg05349356
20,56243503.0,cg05355067
20,61049813.0,cg05357152
20,62317412.0,cg05357717
20,62288950.0,cg05358404
20,52196506.0,cg05359207
20,30437731.0,cg05366561
20,43542053.0,cg05372265
20,18485171.0,cg05373875
20,37586943.0,cg05374756
20,61803065.0,cg05378861
20,62209865.0,cg05381692
20,61278414.0,cg05381729
20,62713085.0,cg05381795
20,34329791.0,cg05383584
20,60718641.0,cg05385059
20,18268439.0,cg05386230
20,34000172.0,cg05389922
20,60118450.0,cg05397033
20,61981872.0,cg05397740
20,2451552.0,cg05399553
20,48599682.0,cg05403071
20,3228616.0,cg05403817
20,37075853.0,cg05417517
20,25129126.0,cg05446860
20,3869454.0,cg05447186
20,43991922.0,cg05451974
20,44034744.0,cg05457514
20,54968604.0,cg05471521
20,58180357.0,cg05484788
20,5731259.0,cg05486551
20,60119508.0,cg05492975
20,35973318.0,cg05498681
20,23343103.0,cg05533119
20,61583830.0,cg05534403
20,3208921.0,cg05554939
20,57415377.0,cg05558390
20,39318437.0,cg05573182
20,61442844.0,cg05586622
20,62460114.0,cg05599759
20,35491052.0,cg05628702
20,62369504.0,cg05643964
20,20693493.0,cg05644321
20,44467880.0,cg05650568
20,43377579.0,cg05658173
20,62734251.0,cg05668372
20,32891428.0,cg05674199
20,5108045.0,cg05682094
20,42839217.0,cg05705089
20,48960165.0,cg05709782
20,60718893.0,cg05713474
20,44168184.0,cg05733285
20,5100431.0,cg05741483
20,2082199.0,cg05745445
20,3149278.0,cg05749493
20,62405935.0,cg05751343
20,3746315.0,cg05753799
20,46415544.0,cg05756257
20,61147572.0,cg05756622
20,23032166.0,cg05779219
20,61732480.0,cg05780180
20,278758.0,cg05792285
20,43374889.0,cg05793020
20,10655288.0,cg05799256
20,42816226.0,cg05817845
20,35169594.0,cg05820491
20,11898531.0,cg05822633
20,23618481.0,cg05824225
20,60460170.0,cg05824387
20,2730488.0,cg05825244
20,54934982.0,cg05826607
20,48732560.0,cg05827346
20,24975742.0,cg05828781
20,7917317.0,cg05831784
20,34055250.0,cg05832377
20,4702538.0,cg05837890
20,31755943.0,cg05840533
20,21694428.0,cg05844247
20,3062344.0,cg05844798
20,17208109.0,cg05846716
20,10152774.0,cg05847960
20,50386166.0,cg05851042
20,45523541.0,cg05852008
20,30822553.0,cg05852409
20,33759753.0,cg05852537
20,36222626.0,cg05855068
20,31408213.0,cg05857825
20,30795350.0,cg05857826
20,2675418.0,cg05857996
20,30794065.0,cg05860190
20,36156789.0,cg05865202
20,62402415.0,cg05867245
20,62951200.0,cg05869126
20,17673325.0,cg05872540
20,2539552.0,cg05874732
20,30640041.0,cg05876826
20,56750788.0,cg05888551
20,37076913.0,cg05890898
20,31668448.0,cg05890956
20,42216981.0,cg05895956
20,47252940.0,cg05897028
20,62549385.0,cg05898333
20,34742522.0,cg05899860
20,25129529.0,cg05908371
20,32580922.0,cg05908480
20,45035452.0,cg05913229
20,4764253.0,cg05914537
20,48733750.0,cg05921384
20,18566614.0,cg05921762
20,57463906.0,cg05926269
20,43378669.0,cg05927579
20,3451622.0,cg05928023
20,44941267.0,cg05929136
20,62611299.0,cg05929574
20,62957648.0,cg05931366
20,48184639.0,cg05932408
20,43151151.0,cg05932936
20,37356844.0,cg05936441
20,30697524.0,cg05938437
20,59546092.0,cg05944004
20,47281475.0,cg05945314
20,61153997.0,cg05954273
20,17660838.0,cg05955436
20,57465123.0,cg05960039
20,3028723.0,cg05961802
20,2082547.0,cg05964687
20,4741645.0,cg05970314
20,35584019.0,cg05971521
20,35060058.0,cg05972934
20,57485819.0,cg05974269
20,47538463.0,cg05975845
20,1783401.0,cg05985324
20,62674016.0,cg05991314
20,33447186.0,cg05992185
20,55964998.0,cg05995220
20,18545071.0,cg05999189
20,30135108.0,cg06000530
20,62694736.0,cg06001237
20,44664422.0,cg06001997
20,305636.0,cg06006403
20,26188971.0,cg06007966
20,56754941.0,cg06011073
20,30795840.0,cg06019865
20,30432308.0,cg06021552
20,3653555.0,cg06023791
20,60912101.0,cg06026331
20,17209845.0,cg06032090
20,61447661.0,cg06033659
20,20350367.0,cg06033738
20,61971412.0,cg06036288
20,57599526.0,cg06039171
20,20037100.0,cg06039489
20,43937467.0,cg06041278
20,442822.0,cg06041985
20,60455415.0,cg06042550
20,57467811.0,cg06044900
20,57465132.0,cg06047881
20,60528844.0,cg06048153
20,43280726.0,cg06049791
20,21368840.0,cg06051581
20,3190016.0,cg06055562
20,18774235.0,cg06057885
20,4800755.0,cg06057946
20,45523134.0,cg06058891
20,44782039.0,cg06060522
20,61426880.0,cg06060853
20,17948694.0,cg06061892
20,62199181.0,cg06064964
20,57427443.0,cg06065549
20,35491850.0,cg06065743
20,4795381.0,cg06075393
20,62205560.0,cg06078990
20,43280462.0,cg06079428
20,56239590.0,cg06080194
20,35917963.0,cg06080893
20,25277813.0,cg06082906
20,3189437.0,cg06083669
20,52210841.0,cg06089086
20,5093897.0,cg06093395
20,61476962.0,cg06094203
20,60701350.0,cg06096175
20,35580241.0,cg06097592
20,44451667.0,cg06099431
20,648157.0,cg06100238
20,44035415.0,cg06100899
20,30458708.0,cg06102403
20,60628389.0,cg06108461
20,33292138.0,cg06115741
20,61477445.0,cg06115865
20,62899363.0,cg06117404
20,19738589.0,cg06118126
20,418893.0,cg06119477
20,47887219.0,cg06122230
20,57583328.0,cg06125903
20,42984320.0,cg06126829
20,62494240.0,cg06131939
20,44686038.0,cg06132069
20,36156936.0,cg06133908
20,61637856.0,cg06135139
20,60503377.0,cg06140152
20,44940594.0,cg06143362
20,591400.0,cg06143901
20,33735161.0,cg06144080
20,42835588.0,cg06147743
20,57466905.0,cg06147822
20,25062254.0,cg06151165
20,61456784.0,cg06152856
20,61002657.0,cg06154311
20,37554388.0,cg06163215
20,57414884.0,cg06163629
20,33563009.0,cg06175927
20,18568595.0,cg06177053
20,1093802.0,cg06177446
20,21494712.0,cg06178563
20,36148320.0,cg06179486
20,5451661.0,cg06182261
20,62738210.0,cg06187356
20,61758459.0,cg06187750
20,43729874.0,cg06193004
20,60970103.0,cg06197360
20,23434279.0,cg06197930
20,36151184.0,cg06198069
20,47804939.0,cg06198451
20,57426420.0,cg06200857
20,37434231.0,cg06207052
20,48330587.0,cg06211794
20,33103252.0,cg06217245
20,44751033.0,cg06218285
20,60638858.0,cg06222087
20,60781454.0,cg06222392
20,32081978.0,cg06223279
20,62369956.0,cg06226150
20,22559676.0,cg06226567
20,61637360.0,cg06228507
20,44563141.0,cg06230781
20,32308201.0,cg06231372
20,44173510.0,cg06231962
20,814018.0,cg06235351
20,62795838.0,cg06235575
20,42543422.0,cg06239208
20,55923774.0,cg06239923
20,17679422.0,cg06243458
20,33589992.0,cg06244927
20,3663186.0,cg06251395
20,22552976.0,cg06254556
20,62738125.0,cg06255227
20,1871578.0,cg06257798
20,55099111.0,cg06258936
20,17550580.0,cg06260159
20,48626621.0,cg06260709
20,2360396.0,cg06261066
20,13200973.0,cg06262436
20,45280237.0,cg06263461
20,35202306.0,cg06264183
20,25176407.0,cg06269001
20,24455463.0,cg06271023
20,17949326.0,cg06273454
20,61542876.0,cg06281278
20,21496129.0,cg06287318
20,43729897.0,cg06288351
20,10015419.0,cg06289589
20,36157675.0,cg06291107
20,48807167.0,cg06291846
20,62205981.0,cg06295590
20,32891300.0,cg06298629
20,23350364.0,cg06301496
20,37230484.0,cg06301550
20,43939970.0,cg06302806
20,50418959.0,cg06303238
20,32448765.0,cg06304546
20,56179171.0,cg06305758
20,49575081.0,cg06309063
20,35442341.0,cg06310698
20,62104476.0,cg06311934
20,35399961.0,cg06313775
20,2644206.0,cg06317358
20,3212919.0,cg06318401
20,57427103.0,cg06324048
20,31124573.0,cg06326428
20,23970065.0,cg06326690
20,2781399.0,cg06327407
20,1374740.0,cg06331113
20,44044703.0,cg06334857
20,32077519.0,cg06335889
20,62031739.0,cg06338376
20,35274595.0,cg06340367
20,33461536.0,cg06342430
20,58645949.0,cg06347896
20,43753652.0,cg06348423
20,32149337.0,cg06349632
20,13202489.0,cg06355010
20,48183673.0,cg06357305
20,42135794.0,cg06362543
20,62225388.0,cg06363034
20,30798589.0,cg06365177
20,2801844.0,cg06365303
20,43727355.0,cg06369624
20,18473888.0,cg06369879
20,22559867.0,cg06371836
20,29979846.0,cg06372145
20,29844516.0,cg06373583
20,62745242.0,cg06373721
20,20348903.0,cg06377152
20,25388089.0,cg06377353
20,50804300.0,cg06379722
20,57581903.0,cg06385087
20,44098287.0,cg06385187
20,3388277.0,cg06389554
20,16554531.0,cg06390653
20,44511961.0,cg06395265
20,35492283.0,cg06398481
20,22558834.0,cg06398556
20,18487539.0,cg06401138
20,3052692.0,cg06404175
20,62038206.0,cg06404662
20,54823194.0,cg06407053
20,33460576.0,cg06407634
20,43937138.0,cg06407657
20,25175138.0,cg06410694
20,43108009.0,cg06412323
20,35169380.0,cg06420834
20,25228305.0,cg06421707
20,30697264.0,cg06421755
20,39929561.0,cg06424997
20,33413664.0,cg06425556
20,36322585.0,cg06425727
20,44463228.0,cg06425868
20,10200138.0,cg06433879
20,44509809.0,cg06439777
20,271425.0,cg06440615
20,17207246.0,cg06441668
20,42142671.0,cg06446163
20,36793996.0,cg06447795
20,17593441.0,cg06449334
20,25388049.0,cg06449863
20,9494987.0,cg06450650
20,39767490.0,cg06457011
20,62559021.0,cg06461588
20,42825248.0,cg06466728
20,60548479.0,cg06470251
20,37063729.0,cg06473773
20,62204482.0,cg06474274
20,35493378.0,cg06477069
20,1246769.0,cg06479032
20,61274286.0,cg06479426
20,2464696.0,cg06483575
20,30467545.0,cg06486451
20,33104140.0,cg06488666
20,23433349.0,cg06489008
20,62442660.0,cg06492545
20,39766765.0,cg06493829
20,61448534.0,cg06497752
20,35374747.0,cg06499565
20,55667303.0,cg06499892
20,59832924.0,cg06502570
20,18264756.0,cg06502659
20,60985318.0,cg06517360
20,34253019.0,cg06519111
20,45146311.0,cg06520134
20,17509423.0,cg06521030
20,259925.0,cg06524264
20,60757722.0,cg06524337
20,20693466.0,cg06525062
20,30101823.0,cg06527124
20,35808119.0,cg06527181
20,57226134.0,cg06529134
20,35448345.0,cg06534752
20,61669583.0,cg06534819
20,30229335.0,cg06538141
20,2781489.0,cg06539804
20,2733698.0,cg06542865
20,524502.0,cg06544113
20,18548101.0,cg06544376
20,34287065.0,cg06545180
20,57270552.0,cg06548214
20,61638420.0,cg06550340
20,45817017.0,cg06554935
20,13201551.0,cg06567525
20,44352696.0,cg06568346
20,13976143.0,cg06571075
20,44746823.0,cg06571407
20,39665391.0,cg06573902
20,30618966.0,cg06575144
20,34195484.0,cg06575425
20,25604643.0,cg06575763
20,31828749.0,cg06576557
20,20344672.0,cg06576732
20,37354117.0,cg06577241
20,3189935.0,cg06580891
20,62710295.0,cg06583813
20,3869523.0,cg06584619
20,34204993.0,cg06586775
20,35201208.0,cg06588605
20,691211.0,cg06590074
20,60520027.0,cg06590120
20,61472147.0,cg06598544
20,20032580.0,cg06599170
20,42187650.0,cg06600331
20,31331973.0,cg06604199
20,33759940.0,cg06605158
20,40243608.0,cg06610464
20,30689432.0,cg06614284
20,4130531.0,cg06616077
20,25990680.0,cg06623259
20,21494689.0,cg06624291
20,18456304.0,cg06625730
20,55203840.0,cg06630799
20,30697436.0,cg06631868
20,42984324.0,cg06640637
20,5285221.0,cg06641336
20,16554217.0,cg06644584
20,1165206.0,cg06645286
20,61569335.0,cg06646488
20,62680970.0,cg06649044
20,62367805.0,cg06653796
20,21689759.0,cg06654901
20,50140011.0,cg06657217
20,61809911.0,cg06660530
20,62184363.0,cg06661994
20,39312290.0,cg06665391
20,6104018.0,cg06668073
20,44519958.0,cg06670911
20,54580175.0,cg06672560
20,25176178.0,cg06676579
20,22549253.0,cg06680481
20,29610042.0,cg06682073
20,60813424.0,cg06683288
20,30778039.0,cg06686029
20,61983795.0,cg06686226
20,1424325.0,cg06688875
20,57426570.0,cg06693667
20,43852844.0,cg06695115
20,22565240.0,cg06697267
20,23336606.0,cg06698272
20,60308446.0,cg06698399
20,17949623.0,cg06706867
20,59962861.0,cg06707970
20,58509559.0,cg06710769
20,47695856.0,cg06719602
20,44037519.0,cg06721796
20,14318398.0,cg06722503
20,32253019.0,cg06723459
20,2820927.0,cg06726390
20,55962914.0,cg06728272
20,37435204.0,cg06733470
20,19265058.0,cg06738786
20,5891968.0,cg06739520
20,62905237.0,cg06744726
20,1927911.0,cg06751243
20,60546162.0,cg06756315
20,61885236.0,cg06763829
20,44540777.0,cg06768188
20,35060706.0,cg06769708
20,57873033.0,cg06777472
20,42544663.0,cg06779449
20,19815086.0,cg06786349
20,61201166.0,cg06793974
20,5931181.0,cg06795559
20,49202297.0,cg06795741
20,42187587.0,cg06796271
20,29608500.0,cg06797543
20,25570529.0,cg06801252
20,48626975.0,cg06801658
20,3071383.0,cg06803406
20,61180869.0,cg06806461
20,31046836.0,cg06813782
20,35444364.0,cg06814048
20,36973574.0,cg06815737
20,6750782.0,cg06818307
20,16710653.0,cg06821919
20,31766130.0,cg06824795
20,26319303.0,cg06832605
20,47538719.0,cg06838394
20,30437560.0,cg06842409
20,18039669.0,cg06843631
20,44934509.0,cg06856687
20,19870217.0,cg06856720
20,655888.0,cg06868622
20,47804961.0,cg06873027
20,50113291.0,cg06877224
20,55043471.0,cg06877860
20,54581276.0,cg06878771
20,6760769.0,cg06879302
20,23346416.0,cg06882971
20,50768702.0,cg06885652
20,35833202.0,cg06889272
20,47897124.0,cg06893362
20,62595859.0,cg06894146
20,54919037.0,cg06900404
20,47001709.0,cg06901759
20,46580525.0,cg06903656
20,42136129.0,cg06908806
20,21495363.0,cg06908862
20,25038786.0,cg06908895
20,55101013.0,cg06910257
20,25433878.0,cg06913219
20,60757239.0,cg06914270
20,35808116.0,cg06918562
20,3644151.0,cg06919203
20,48732667.0,cg06926735
20,30539888.0,cg06931398
20,52200934.0,cg06935106
20,37009829.0,cg06936704
20,24974362.0,cg06937882
20,57594089.0,cg06939920
20,57583520.0,cg06942450
20,57615398.0,cg06943251
20,5990620.0,cg06944123
20,48807318.0,cg06950567
20,60556035.0,cg06956295
20,60518853.0,cg06959657
20,8110080.0,cg06962867
20,42544728.0,cg06962944
20,45035417.0,cg06965842
20,2384240.0,cg06967014
20,56064934.0,cg06974461
20,44936472.0,cg06976395
20,61493312.0,cg06978021
20,30754792.0,cg06978145
20,62600831.0,cg06978388
20,2188575.0,cg06982272
20,18485369.0,cg06985868
20,60942666.0,cg06986543
20,3073301.0,cg07000438
20,22565995.0,cg07003030
20,3776921.0,cg07003055
20,42875708.0,cg07003360
20,43029732.0,cg07006673
20,44718510.0,cg07007080
20,8113630.0,cg07008386
20,50721313.0,cg07014523
20,42147040.0,cg07018000
20,47013687.0,cg07019386
20,13197399.0,cg07021288
20,1099269.0,cg07021394
20,3389329.0,cg07023803
20,61927481.0,cg07028675
20,34699419.0,cg07030373
20,23017312.0,cg07032439
20,37353032.0,cg07033372
20,34206951.0,cg07042104
20,43379501.0,cg07046101
20,20350813.0,cg07047570
20,57392572.0,cg07050493
20,53267575.0,cg07052950
20,36965646.0,cg07053727
20,44687092.0,cg07060233
20,25388353.0,cg07062412
20,62290499.0,cg07062658
20,43932925.0,cg07063463
20,43513064.0,cg07064406
20,43029994.0,cg07064544
20,21494748.0,cg07070391
20,1161626.0,cg07071379
20,30777790.0,cg07071389
20,25603976.0,cg07072140
20,62710946.0,cg07079755
20,44420661.0,cg07085497
20,41814797.0,cg07086295
20,62102803.0,cg07087859
20,47536468.0,cg07090569
20,62379339.0,cg07091478
20,21081751.0,cg07091779
20,43919338.0,cg07095818
20,43247325.0,cg07097722
20,32951050.0,cg07103072
20,57427472.0,cg07105596
20,35091317.0,cg07109923
20,2781262.0,cg07113642
20,361903.0,cg07115304
20,55101981.0,cg07133741
20,33865797.0,cg07134254
20,62573077.0,cg07135405
20,45142244.0,cg07139762
20,5905708.0,cg07140797
20,33292071.0,cg07141033
20,3775639.0,cg07141452
20,57042703.0,cg07142285
20,56286671.0,cg07143805
20,33460835.0,cg07148914
20,36889389.0,cg07149296
20,59543878.0,cg07151236
20,60962721.0,cg07153826
20,59599304.0,cg07155318
20,36149013.0,cg07156273
20,37229532.0,cg07159871
20,43726765.0,cg07160746
20,10200432.0,cg07161615
20,45338753.0,cg07162198
20,41818788.0,cg07167168
20,5590750.0,cg07170231
20,61583979.0,cg07173972
20,30775646.0,cg07177408
20,35626352.0,cg07183320
20,61435829.0,cg07185174
20,19997881.0,cg07185584
20,20693706.0,cg07191560
20,44650220.0,cg07191594
20,4707860.0,cg07193998
20,26186545.0,cg07196347
20,59828977.0,cg07198552
20,36156050.0,cg07199827
20,60348277.0,cg07201996
20,16710536.0,cg07205462
20,1103280.0,cg07209686
20,39974568.0,cg07209941
20,1927816.0,cg07210840
20,55200146.0,cg07211212
20,30618874.0,cg07211292
20,21684348.0,cg07212852
20,21694827.0,cg07213060
20,22549361.0,cg07215199
20,17511826.0,cg07217075
20,657309.0,cg07219448
20,44757985.0,cg07222575
20,55926318.0,cg07222921
20,60813456.0,cg07226396
20,37059825.0,cg07234199
20,1286558.0,cg07236812
20,62526788.0,cg07237590
20,61787786.0,cg07241457
20,33460843.0,cg07242267
20,62722933.0,cg07246713
20,21376484.0,cg07247419
20,23028977.0,cg07255664
20,4721683.0,cg07258627
20,34330304.0,cg07265716
20,62196641.0,cg07269819
20,44035142.0,cg07277624
20,61513495.0,cg07279638
20,57429858.0,cg07284407
20,23067126.0,cg07286123
20,62103493.0,cg07288921
20,45319455.0,cg07291836
20,62374166.0,cg07294624
20,44044586.0,cg07294870
20,44838981.0,cg07296387
20,36156587.0,cg07296565
20,6032782.0,cg07303912
20,61459078.0,cg07305723
20,39831908.0,cg07309942
20,3140559.0,cg07323055
20,5107451.0,cg07327202
20,34042631.0,cg07327328
20,25228580.0,cg07328115
20,60882647.0,cg07329296
20,52029943.0,cg07333305
20,18569196.0,cg07334912
20,50312490.0,cg07339236
20,2539167.0,cg07341624
20,57875094.0,cg07341690
20,57463711.0,cg07341934
20,60555591.0,cg07342845
20,62419810.0,cg07345521
20,58507171.0,cg07347645
20,2489285.0,cg07355551
20,3027028.0,cg07357256
